sample,time_s,model_q1,model_q2,model_q3,model_q4,joint_1,joint_2,joint_3,joint_4,joint_5
539,10.76,-0.404891786285083,0.819598872804555,-1.76214999894124,0.042990557952,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.042990557952
540,10.78,-0.404891786285083,0.819598872804555,-1.76214999894124,0.041981497836,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.041981497836
541,10.8,-0.404891786285083,0.819598872804555,-1.76214999894124,0.0409536,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.0409536
542,10.82,-0.404891786285083,0.819598872804555,-1.76214999894124,0.039908425764,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.039908425764
543,10.84,-0.404891786285083,0.819598872804555,-1.76214999894124,0.038847579648,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.038847579648
544,10.86,-0.404891786285083,0.819598872804555,-1.76214999894124,0.037772705052,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.037772705052
545,10.88,-0.404891786285083,0.819598872804555,-1.76214999894124,0.036685479936,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.036685479936
546,10.9,-0.404891786285083,0.819598872804555,-1.76214999894124,0.0355876125,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.0355876125
547,10.92,-0.404891786285083,0.819598872804555,-1.76214999894124,0.034480836864,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.034480836864
548,10.94,-0.404891786285083,0.819598872804555,-1.76214999894124,0.033366908748,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.033366908748
549,10.96,-0.404891786285083,0.819598872804555,-1.76214999894124,0.032247601152,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.032247601152
550,10.98,-0.404891786285083,0.819598872804555,-1.76214999894124,0.031124700036,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.031124700036
551,11,-0.404891786285083,0.819598872804555,-1.76214999894124,0.03,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.03
552,11.02,-0.404891786285083,0.819598872804555,-1.76214999894124,0.028875299964,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.028875299964
553,11.04,-0.404891786285083,0.819598872804555,-1.76214999894124,0.027752398848,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.027752398848
554,11.06,-0.404891786285083,0.819598872804555,-1.76214999894124,0.026633091252,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.026633091252
555,11.08,-0.404891786285083,0.819598872804555,-1.76214999894124,0.025519163136,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.025519163136
556,11.1,-0.404891786285083,0.819598872804555,-1.76214999894124,0.0244123875,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.0244123875
557,11.12,-0.404891786285083,0.819598872804555,-1.76214999894124,0.023314520064,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.023314520064
558,11.14,-0.404891786285083,0.819598872804555,-1.76214999894124,0.022227294948,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.022227294948
559,11.16,-0.404891786285083,0.819598872804555,-1.76214999894124,0.021152420352,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.021152420352
560,11.18,-0.404891786285083,0.819598872804555,-1.76214999894124,0.020091574236,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.020091574236
561,11.2,-0.404891786285083,0.819598872804555,-1.76214999894124,0.0190464,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.0190464
562,11.22,-0.404891786285083,0.819598872804555,-1.76214999894124,0.018018502164,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.018018502164
563,11.24,-0.404891786285083,0.819598872804555,-1.76214999894124,0.017009442048,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.017009442048
564,11.26,-0.404891786285083,0.819598872804555,-1.76214999894124,0.016020733452,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.016020733452
565,11.28,-0.404891786285083,0.819598872804555,-1.76214999894124,0.015053838336,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.015053838336
566,11.3,-0.404891786285083,0.819598872804555,-1.76214999894124,0.0141101625,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.0141101625
567,11.32,-0.404891786285083,0.819598872804555,-1.76214999894124,0.013191051264,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.013191051264
568,11.34,-0.404891786285083,0.819598872804555,-1.76214999894124,0.012297785148,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.012297785148
569,11.36,-0.404891786285083,0.819598872804555,-1.76214999894124,0.011431575552,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.011431575552
570,11.38,-0.404891786285083,0.819598872804555,-1.76214999894124,0.010593560436,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.010593560436
571,11.4,-0.404891786285083,0.819598872804555,-1.76214999894124,0.0097848,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.0097848
572,11.42,-0.404891786285083,0.819598872804555,-1.76214999894124,0.00900627236399997,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.00900627236399997
573,11.44,-0.404891786285083,0.819598872804555,-1.76214999894124,0.00825886924799998,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.00825886924799998
574,11.46,-0.404891786285083,0.819598872804555,-1.76214999894124,0.00754339165199999,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.00754339165199999
575,11.48,-0.404891786285083,0.819598872804555,-1.76214999894124,0.006860545536,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.006860545536
576,11.5,-0.404891786285083,0.819598872804555,-1.76214999894124,0.0062109375,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.0062109375
577,11.52,-0.404891786285083,0.819598872804555,-1.76214999894124,0.00559507046399996,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.00559507046399996
578,11.54,-0.404891786285083,0.819598872804555,-1.76214999894124,0.00501333934800001,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.00501333934800001
579,11.56,-0.404891786285083,0.819598872804555,-1.76214999894124,0.004466026752,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.004466026752
580,11.58,-0.404891786285083,0.819598872804555,-1.76214999894124,0.00395329863599998,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.00395329863599998
581,11.6,-0.404891786285083,0.819598872804555,-1.76214999894124,0.00347519999999997,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.00347519999999997
582,11.62,-0.404891786285083,0.819598872804555,-1.76214999894124,0.00303165056400004,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.00303165056400004
583,11.64,-0.404891786285083,0.819598872804555,-1.76214999894124,0.00262244044800006,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.00262244044800006
584,11.66,-0.404891786285083,0.819598872804555,-1.76214999894124,0.00224722585200002,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.00224722585200002
585,11.68,-0.404891786285083,0.819598872804555,-1.76214999894124,0.00190552473600005,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.00190552473600005
586,11.7,-0.404891786285083,0.819598872804555,-1.76214999894124,0.00159671249999997,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.00159671249999997
587,11.72,-0.404891786285083,0.819598872804555,-1.76214999894124,0.00132001766399999,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.00132001766399999
588,11.74,-0.404891786285083,0.819598872804555,-1.76214999894124,0.00107451754799998,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.00107451754799998
589,11.76,-0.404891786285083,0.819598872804555,-1.76214999894124,0.000859133951999949,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.000859133951999949
590,11.78,-0.404891786285083,0.819598872804555,-1.76214999894124,0.000672628836000048,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.000672628836000048
591,11.8,-0.404891786285083,0.819598872804555,-1.76214999894124,0.00051360000000001,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.00051360000000001
592,11.82,-0.404891786285083,0.819598872804555,-1.76214999894124,0.000380476764,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.000380476764
593,11.84,-0.404891786285083,0.819598872804555,-1.76214999894124,0.000271515648000022,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.000271515648000022
594,11.86,-0.404891786285083,0.819598872804555,-1.76214999894124,0.000184796051999926,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.000184796051999926
595,11.88,-0.404891786285083,0.819598872804555,-1.76214999894124,0.000118215936000039,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0.000118215936000039
596,11.9,-0.404891786285083,0.819598872804555,-1.76214999894124,6.94875000001038e-05,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,6.94875000001038e-05
597,11.92,-0.404891786285083,0.819598872804555,-1.76214999894124,3.61328639999839e-05,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,3.61328639999839e-05
598,11.94,-0.404891786285083,0.819598872804555,-1.76214999894124,1.5479748000008e-05,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,1.5479748000008e-05
599,11.96,-0.404891786285083,0.819598872804555,-1.76214999894124,4.65715200014677e-06,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,4.65715200014677e-06
600,11.98,-0.404891786285083,0.819598872804555,-1.76214999894124,5.91035999981948e-07,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,5.91035999981948e-07
601,12,-0.404891786285083,0.819598872804555,-1.76214999894124,0,-0.404891786285083,-0.819598872804555,1.76214999894124,-0.94255112613668,0
602,12.02,-0.404887797858053,0.819606634029688,-1.7621521676806,0,-0.404887797858053,-0.819606634029688,1.7621521676806,-0.942545533650908,0
603,12.04,-0.404860358908545,0.819660028478915,-1.76216708783066,0,-0.404860358908545,-0.819660028478915,1.76216708783066,-0.94250705935175,0
604,12.06,-0.404787325904767,0.819802146055644,-1.76220680011542,0,-0.404787325904767,-0.819802146055644,1.76220680011542,-0.942404654059778,0
605,12.08,-0.404647954620941,0.820073353702851,-1.76228258437492,0,-0.404647954620941,-0.820073353702851,1.76228258437492,-0.94220923067207,0
606,12.1,-0.404422870985092,0.820511352131417,-1.76240497541703,0,-0.404422870985092,-0.820511352131417,1.76240497541703,-0.941893623285616,0
607,12.12,-0.404094041926843,0.821151232548475,-1.7625837788692,0,-0.404094041926843,-0.821151232548475,1.7625837788692,-0.941432546320724,0
608,12.14,-0.403644746225205,0.822025533385749,-1.76282808703018,0,-0.403644746225205,-0.822025533385749,1.76282808703018,-0.940802553644427,0
609,12.16,-0.403059545356366,0.823164297027898,-1.76314629472178,0,-0.403059545356366,-0.823164297027898,1.76314629472178,-0.939981997693887,0
610,12.18,-0.402324254341485,0.824595126540857,-1.76354611514066,0,-0.402324254341485,-0.824595126540857,1.76354611514066,-0.938950988599803,0
611,12.2,-0.401425912594483,0.826343242400184,-1.76403459571,0,-0.401425912594483,-0.826343242400184,1.76403459571,-0.937691353309817,0
612,12.22,-0.400352754769835,0.828431539219394,-1.76461813393131,0,-0.400352754769835,-0.828431539219394,1.76461813393131,-0.936186594711919,0
613,12.24,-0.399094181610359,0.830880642478311,-1.76530249323616,0,-0.399094181610359,-0.830880642478311,1.76530249323616,-0.934421850757854,0
614,12.26,-0.39764073079501,0.833708965251401,-1.76609281883793,0,-0.39764073079501,-0.833708965251401,1.76609281883793,-0.932383853586528,0
615,12.28,-0.39598404778667,0.836932764936124,-1.76699365358354,0,-0.39598404778667,-0.836932764936124,1.76699365358354,-0.930060888647415,0
616,12.3,-0.394116856679938,0.840566199981267,-1.76800895380523,0,-0.394116856679938,-0.840566199981267,1.76800895380523,-0.927442753823961,0
617,12.32,-0.392032931048926,0.844621386615295,-1.76914210517229,0,-0.392032931048926,-0.844621386615295,1.76914210517229,-0.924520718556991,0
618,12.34,-0.389727064795045,0.849108455574684,-1.7703959385428,0,-0.389727064795045,-0.849108455574684,1.7703959385428,-0.921287482968117,0
619,12.36,-0.3871950429948,0.854035608832274,-1.77177274581542,0,-0.3871950429948,-0.854035608832274,1.77177274581542,-0.917737136983142,0
620,12.38,-0.384433612747581,0.859409176325604,-1.77327429578107,0,-0.384433612747581,-0.859409176325604,1.77327429578107,-0.913865119455466,0
621,12.4,-0.381440454023451,0.865233672685254,-1.77490184997475,0,-0.381440454023451,-0.865233672685254,1.77490184997475,-0.909668177289495,0
622,12.42,-0.378214150510943,0.871511853963193,-1.77665617852723,0,-0.378214150510943,-0.871511853963193,1.77665617852723,-0.905144324564041,0
623,12.44,-0.374754160464846,0.878244774361118,-1.77853757601685,0,-0.374754160464846,-0.878244774361118,1.77853757601685,-0.900292801655736,0
624,12.46,-0.371060787554,0.885431842958794,-1.78054587732123,0,-0.371060787554,-0.885431842958794,1.78054587732123,-0.895114034362432,0
625,12.48,-0.367135151709086,0.893070880442403,-1.78268047346901,0,-0.367135151709086,-0.893070880442403,1.78268047346901,-0.889609593026611,0
626,12.5,-0.362979159970417,0.901158175832878,-1.78494032749167,0,-0.362979159970417,-0.901158175832878,1.78494032749167,-0.883782151658789,0
627,12.52,-0.35859547733573,0.909688543214252,-1.78732399027517,0,-0.35859547733573,-0.909688543214252,1.78732399027517,-0.877635447060922,0
628,12.54,-0.353987497607979,0.918655378462,-1.78982961641181,0,-0.353987497607979,-0.918655378462,1.78982961641181,-0.871174237949813,0
629,12.56,-0.349159314243122,0.928050715971376,-1.79245498005189,0,-0.349159314243122,-0.928050715971376,1.79245498005189,-0.864404264080517,0
630,12.58,-0.344115691197918,0.937865285385761,-1.79519749075551,0,-0.344115691197918,-0.937865285385761,1.79519749075551,-0.857332205369751,0
631,12.6,-0.338862033777712,0.948088568325003,-1.7980542093443,0,-0.338862033777712,-0.948088568325003,1.7980542093443,-0.849965641019294,0
632,12.62,-0.333404359484233,0.958708855113759,-1.80102186375316,0,-0.333404359484233,-0.958708855113759,1.80102186375316,-0.842313008639398,0
633,12.64,-0.327749268863381,0.96971330150984,-1.80409686488203,0,-0.327749268863381,-0.96971330150984,1.80409686488203,-0.834383563372191,0
634,12.66,-0.321903916353019,0.98108798543255,-1.80727532244764,0,-0.321903916353019,-0.98108798543255,1.80727532244764,-0.826187337015087,0
635,12.68,-0.315875981130766,0.992817963691029,-1.81055306083522,0,-0.315875981130766,-0.992817963691029,1.81055306083522,-0.817735097144186,0
636,12.7,-0.309673637961787,1.0048873287126,-1.81392563495029,0,-0.309673637961787,-1.0048873287126,1.81392563495029,-0.809038306237689,0
637,12.72,-0.303305528046585,1.0172792652711,-1.8173883460704,0,-0.303305528046585,-1.0172792652711,1.8173883460704,-0.800109080799293,0
638,12.74,-0.296780729868792,1.02997610721525,-1.82093625769685,0,-0.296780729868792,-1.02997610721525,1.82093625769685,-0.790960150481607,0
639,12.76,-0.290108730042961,1.04295939419694,-1.82456421140649,0,-0.290108730042961,-1.04295939419694,1.82456421140649,-0.781604817209554,0
640,12.78,-0.283299394162357,1.05620992839965,-1.82826684270342,0,-0.283299394162357,-1.05620992839965,1.82826684270342,-0.772056914303775,0
641,12.8,-0.276362937646746,1.06970783126673,-1.83203859687077,0,-0.276362937646746,-1.06970783126673,1.83203859687077,-0.762330765604039,0
642,12.82,-0.269309896590193,1.08343260022976,-1.8358737448224,0,-0.269309896590193,-1.08343260022976,1.8358737448224,-0.752441144592649,0
643,12.84,-0.262151098608846,1.0973631654369,-1.83976639895475,0,-0.262151098608846,-1.0973631654369,1.83976639895475,-0.742403233517843,0
644,12.86,-0.254897633688731,1.11147794648125,-1.84371052899846,0,-0.254897633688731,-1.11147794648125,1.84371052899846,-0.732232582517208,0
645,12.88,-0.247560825033544,1.12575490912913,-1.84769997787021,0,-0.247560825033544,-1.12575490912913,1.84769997787021,-0.721945068741079,0
646,12.9,-0.240152199912439,1.1401716220485,-1.85172847752445,0,-0.240152199912439,-1.1401716220485,1.85172847752445,-0.71155685547595,0
647,12.92,-0.232683460507825,1.15470531353725,-1.85578966480512,0,-0.232683460507825,-1.15470531353725,1.85578966480512,-0.701084351267876,0
648,12.94,-0.225166454763152,1.16933292825155,-1.85987709729743,0,-0.225166454763152,-1.16933292825155,1.85987709729743,-0.690544169045883,0
649,12.96,-0.217613147230703,1.18403118393422,-1.86398426917959,0,-0.217613147230703,-1.18403118393422,1.86398426917959,-0.679953085245372,0
650,12.98,-0.210035589919391,1.19877662814303,-1.86810462707456,0,-0.210035589919391,-1.19877662814303,1.86810462707456,-0.669327998931527,0
651,13,-0.202445893142542,1.21354569497909,-1.87223158590181,0,-0.202445893142542,-1.21354569497909,1.87223158590181,-0.658685890922717,0
652,13.02,-0.194856196365693,1.22831476181515,-1.87635854472906,0,-0.194856196365693,-1.22831476181515,1.87635854472906,-0.648043782913907,0
653,13.04,-0.18727863905438,1.24306020602397,-1.88047890262403,0,-0.18727863905438,-1.24306020602397,1.88047890262403,-0.637418696600062,0
654,13.06,-0.179725331521932,1.25775846170663,-1.88458607450619,0,-0.179725331521932,-1.25775846170663,1.88458607450619,-0.626827612799551,0
655,13.08,-0.172208325777258,1.27238607642094,-1.8886735069985,0,-0.172208325777258,-1.27238607642094,1.8886735069985,-0.616287430577558,0
656,13.1,-0.164739586372644,1.28691976790968,-1.89273469427917,0,-0.164739586372644,-1.28691976790968,1.89273469427917,-0.605814926369485,0
657,13.12,-0.15733096125154,1.30133648082905,-1.89676319393341,0,-0.15733096125154,-1.30133648082905,1.89676319393341,-0.595426713104355,0
658,13.14,-0.149994152596352,1.31561344347694,-1.90075264280516,0,-0.149994152596352,-1.31561344347694,1.90075264280516,-0.585139199328226,0
659,13.16,-0.142740687676237,1.32972822452128,-1.90469677284887,0,-0.142740687676237,-1.32972822452128,1.90469677284887,-0.574968548327591,0
660,13.18,-0.13558188969489,1.34365878972843,-1.90858942698122,0,-0.13558188969489,-1.34365878972843,1.90858942698122,-0.564930637252785,0
661,13.2,-0.128528848638337,1.35738355869146,-1.91242457493286,0,-0.128528848638337,-1.35738355869146,1.91242457493286,-0.555041016241395,0
662,13.22,-0.121592392122727,1.37088146155854,-1.9161963291002,0,-0.121592392122727,-1.37088146155854,1.9161963291002,-0.545314867541659,0
663,13.24,-0.114783056242122,1.38413199576125,-1.91989896039713,0,-0.114783056242122,-1.38413199576125,1.91989896039713,-0.535766964635881,0
664,13.26,-0.108111056416291,1.39711528274294,-1.92352691410677,0,-0.108111056416291,-1.39711528274294,1.92352691410677,-0.526411631363827,0
665,13.28,-0.101586258238498,1.40981212468708,-1.92707482573322,0,-0.101586258238498,-1.40981212468708,1.92707482573322,-0.517262701046141,0
666,13.3,-0.0952181483232968,1.42220406124559,-1.93053753685333,0,-0.0952181483232968,-1.42220406124559,1.93053753685333,-0.508333475607746,0
667,13.32,-0.0890158051543177,1.43427342626716,-1.9339101109684,0,-0.0890158051543177,-1.43427342626716,1.9339101109684,-0.499636684701247,0
668,13.34,-0.0829878699320649,1.44600340452564,-1.93718784935598,0,-0.0829878699320649,-1.44600340452564,1.93718784935598,-0.491184444830348,0
669,13.36,-0.0771425174217026,1.45737808844835,-1.94036630692159,0,-0.0771425174217026,-1.45737808844835,1.94036630692159,-0.482988218473243,0
670,13.38,-0.0714874268008503,1.46838253484443,-1.94344130805046,0,-0.0714874268008503,-1.46838253484443,1.94344130805046,-0.475058773206037,0
671,13.4,-0.0660297525073714,1.47900282163318,-1.94640896245932,0,-0.0660297525073714,-1.47900282163318,1.94640896245932,-0.46740614082614,0
672,13.42,-0.0607760950871655,1.48922610457243,-1.94926568104811,0,-0.0607760950871655,-1.48922610457243,1.94926568104811,-0.460039576475683,0
673,13.44,-0.0557324720419609,1.49904067398681,-1.95200819175173,0,-0.0557324720419609,-1.49904067398681,1.95200819175173,-0.452967517764917,0
674,13.46,-0.0509042886771044,1.50843601149619,-1.95463355539181,0,-0.0509042886771044,-1.50843601149619,1.95463355539181,-0.446197543895622,0
675,13.48,-0.0462963089493533,1.51740284674393,-1.95713918152845,0,-0.0462963089493533,-1.51740284674393,1.95713918152845,-0.439736334784512,0
676,13.5,-0.0419126263146669,1.52593321412531,-1.95952284431195,0,-0.0419126263146669,-1.52593321412531,1.95952284431195,-0.433589630186645,0
677,13.52,-0.0377566345759975,1.53402050951578,-1.96178269833461,0,-0.0377566345759975,-1.53402050951578,1.96178269833461,-0.427762188818822,0
678,13.54,-0.0338309987310836,1.54165954699939,-1.96391729448239,0,-0.0338309987310836,-1.54165954699939,1.96391729448239,-0.422257747483002,0
679,13.56,-0.0301376258202375,1.54884661559707,-1.96592559578677,0,-0.0301376258202375,-1.54884661559707,1.96592559578677,-0.417078980189698,0
680,13.58,-0.0266776357741403,1.55557953599499,-1.96780699327639,0,-0.0266776357741403,-1.55557953599499,1.96780699327639,-0.412227457281393,0
681,13.6,-0.0234513322616318,1.56185771727293,-1.96956132182887,0,-0.0234513322616318,-1.56185771727293,1.96956132182887,-0.407703604555939,0
682,13.62,-0.0204581735375026,1.56768221363258,-1.97118887602255,0,-0.0204581735375026,-1.56768221363258,1.97118887602255,-0.403506662389968,0
683,13.64,-0.0176967432902833,1.57305578112591,-1.9726904259882,0,-0.0176967432902833,-1.57305578112591,1.9726904259882,-0.399634644862292,0
684,13.66,-0.0151647214900384,1.5779829343835,-1.97406723326082,0,-0.0151647214900384,-1.5779829343835,1.97406723326082,-0.396084298877317,0
685,13.68,-0.0128588552361579,1.58247000334289,-1.97532106663133,0,-0.0128588552361579,-1.58247000334289,1.97532106663133,-0.392851063288443,0
686,13.7,-0.0107749296051451,1.58652518997692,-1.97645421799839,0,-0.0107749296051451,-1.58652518997692,1.97645421799839,-0.389929028021473,0
687,13.72,-0.00890773849841359,1.59015862502206,-1.97746951822008,0,-0.00890773849841359,-1.59015862502206,1.97746951822008,-0.387310893198019,0
688,13.74,-0.00725105549007299,1.59338242470678,-1.97837035296569,0,-0.00725105549007299,-1.59338242470678,1.97837035296569,-0.384987928258905,0
689,13.76,-0.00579760467472373,1.59621074747988,-1.97916067856746,0,-0.00579760467472373,-1.59621074747988,1.97916067856746,-0.38294993108758,0
690,13.78,-0.00453903151524859,1.59865985073879,-1.97984503787231,0,-0.00453903151524859,-1.59865985073879,1.97984503787231,-0.381185187133516,0
691,13.8,-0.00346587369060036,1.600748147558,-1.98042857609362,0,-0.00346587369060036,-1.600748147558,1.98042857609362,-0.379680428535617,0
692,13.82,-0.00256753194359877,1.60249626341733,-1.98091705666296,0,-0.00256753194359877,-1.60249626341733,1.98091705666296,-0.378420793245631,0
693,13.84,-0.00183224092871803,1.60392709293029,-1.98131687708184,0,-0.00183224092871803,-1.60392709293029,1.98131687708184,-0.377389784151547,0
694,13.86,-0.00124704005987802,1.60506585657244,-1.98163508477344,0,-0.00124704005987802,-1.60506585657244,1.98163508477344,-0.376569228201006,0
695,13.88,-0.000797744358240315,1.60594015740971,-1.98187939293442,0,-0.000797744358240315,-1.60594015740971,1.98187939293442,-0.37593923552471,0
696,13.9,-0.000468915299992101,1.60658003782677,-1.98205819638659,0,-0.000468915299992101,-1.60658003782677,1.98205819638659,-0.375478158559819,0
697,13.92,-0.000243831664142491,1.60701803625534,-1.9821805874287,0,-0.000243831664142491,-1.60701803625534,1.9821805874287,-0.375162551173365,0
698,13.94,-0.00010446038031614,1.60728924390254,-1.9822563716882,0,-0.00010446038031614,-1.60728924390254,1.9822563716882,-0.374967127785657,0
699,13.96,-3.14273765390505e-05,1.60743136147927,-1.98229608397295,0,-3.14273765390505e-05,-1.60743136147927,1.98229608397295,-0.374864722493686,0
700,13.98,-3.98842702986624e-06,1.6074847559285,-1.98231100412302,0,-3.98842702986624e-06,-1.6074847559285,1.98231100412302,-0.374826248194526,0
701,14,0,1.60749251715363,-1.98231317286238,0,0,-1.60749251715363,1.98231317286238,-0.374820655708754,0
