sample,time_s,segment_index,q1_rad,q2_rad,q3_rad,q4_m,q1dot,q2dot,q3dot,q4dot,q1ddot,q2ddot,q3ddot,q4ddot,stamp_x_m,stamp_y_m,stamp_z_m
512,10.22,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.059327371164,0,0,0,-0.008625969,0,0,0,-0.0687258,0.28,-0.02,0.000672628835999958
513,10.24,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.059140866048,0,0,0,-0.010036224,0,0,0,-0.0722304,0.28,-0.02,0.000859133951999949
514,10.26,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.058925482452,0,0,0,-0.011512449,0,0,0,-0.0753246,0.28,-0.02,0.00107451754799996
515,10.28,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.058679982336,0,0,0,-0.013046544,0,0,0,-0.0780192,0.28,-0.02,0.00132001766399996
516,10.3,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.0584032875,0,0,0,-0.014630625,0,0,0,-0.080325,0.28,-0.02,0.00159671249999996
517,10.32,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.058094475264,0,0,0,-0.016257024,0,0,0,-0.0822528,0.28,-0.02,0.00190552473599996
518,10.34,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.057752774148,0,0,0,-0.017918289,0,0,0,-0.0838134,0.28,-0.02,0.00224722585199995
519,10.36,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.057377559552,0,0,0,-0.019607184,0,0,0,-0.0850176,0.28,-0.02,0.00262244044799996
520,10.38,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.056968349436,0,0,0,-0.021316689,0,0,0,-0.0858762,0.28,-0.02,0.00303165056399995
521,10.4,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.0565248,0,0,0,-0.02304,0,0,0,-0.0864,0.28,-0.02,0.00347519999999996
522,10.42,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.056046701364,0,0,0,-0.024770529,0,0,0,-0.0865998,0.28,-0.02,0.00395329863599996
523,10.44,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.055533973248,0,0,0,-0.026501904,0,0,0,-0.0864864,0.28,-0.02,0.00446602675199996
524,10.46,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.054986660652,0,0,0,-0.028227969,0,0,0,-0.0860706,0.28,-0.02,0.00501333934799995
525,10.48,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.054404929536,0,0,0,-0.029942784,0,0,0,-0.0853632,0.28,-0.02,0.00559507046399996
526,10.5,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.0537890625,0,0,0,-0.031640625,0,0,0,-0.084375,0.28,-0.02,0.00621093749999996
527,10.52,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.053139454464,0,0,0,-0.033315984,0,0,0,-0.0831168,0.28,-0.02,0.00686054553599996
528,10.54,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.052456608348,0,0,0,-0.034963569,0,0,0,-0.0815994,0.28,-0.02,0.00754339165199996
529,10.56,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.051741130752,0,0,0,-0.036578304,0,0,0,-0.0798336,0.28,-0.02,0.00825886924799995
530,10.58,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.050993727636,0,0,0,-0.038155329,0,0,0,-0.0778302,0.28,-0.02,0.00900627236399995
531,10.6,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.0502152,0,0,0,-0.03969,0,0,0,-0.0756,0.28,-0.02,0.00978479999999995
532,10.62,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.049406439564,0,0,0,-0.041177889,0,0,0,-0.0731538,0.28,-0.02,0.010593560436
533,10.64,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.048568424448,0,0,0,-0.042614784,0,0,0,-0.0705024,0.28,-0.02,0.011431575552
534,10.66,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.047702214852,0,0,0,-0.043996689,0,0,0,-0.0676566,0.28,-0.02,0.012297785148
535,10.68,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.046808948736,0,0,0,-0.045319824,0,0,0,-0.0646272,0.28,-0.02,0.0131910512639999
536,10.7,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.0458898375,0,0,0,-0.046580625,0,0,0,-0.061425,0.28,-0.02,0.0141101625
537,10.72,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.044946161664,0,0,0,-0.047775744,0,0,0,-0.0580608,0.28,-0.02,0.015053838336
538,10.74,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.043979266548,0,0,0,-0.048902049,0,0,0,-0.0545454,0.28,-0.02,0.016020733452
539,10.76,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.042990557952,0,0,0,-0.049956624,0,0,0,-0.0508896,0.28,-0.02,0.017009442048
540,10.78,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.041981497836,0,0,0,-0.050936769,0,0,0,-0.0471042,0.28,-0.02,0.018018502164
541,10.8,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.0409536,0,0,0,-0.05184,0,0,0,-0.0432,0.28,-0.02,0.0190464
542,10.82,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.039908425764,0,0,0,-0.052664049,0,0,0,-0.0391877999999999,0.28,-0.02,0.0200915742359999
543,10.84,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.038847579648,0,0,0,-0.053406864,0,0,0,-0.0350784,0.28,-0.02,0.0211524203519999
544,10.86,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.037772705052,0,0,0,-0.054066609,0,0,0,-0.0308826000000001,0.28,-0.02,0.022227294948
545,10.88,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.036685479936,0,0,0,-0.054641664,0,0,0,-0.0266112,0.28,-0.02,0.023314520064
546,10.9,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.0355876125,0,0,0,-0.055130625,0,0,0,-0.022275,0.28,-0.02,0.0244123875
547,10.92,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.034480836864,0,0,0,-0.055532304,0,0,0,-0.0178848,0.28,-0.02,0.0255191631359999
548,10.94,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.033366908748,0,0,0,-0.055845729,0,0,0,-0.0134514,0.28,-0.02,0.026633091252
549,10.96,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.032247601152,0,0,0,-0.056070144,0,0,0,-0.0089855999999999,0.28,-0.02,0.0277523988479999
550,10.98,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.031124700036,0,0,0,-0.056205009,0,0,0,-0.00449820000000003,0.28,-0.02,0.0288752999639999
551,11,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.03,0,0,0,-0.05625,0,0,0,-0,0.28,-0.02,0.03
552,11.02,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.028875299964,0,0,0,-0.056205009,-0,-0,-0,0.00449819999999992,0.28,-0.02,0.031124700036
553,11.04,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.027752398848,0,0,0,-0.056070144,-0,-0,-0,0.00898559999999998,0.28,-0.02,0.032247601152
554,11.06,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.026633091252,0,0,0,-0.055845729,-0,-0,-0,0.0134514,0.28,-0.02,0.033366908748
555,11.08,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.025519163136,0,0,0,-0.055532304,-0,-0,-0,0.0178847999999999,0.28,-0.02,0.034480836864
556,11.1,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.0244123875,0,0,0,-0.055130625,-0,-0,-0,0.022275,0.28,-0.02,0.0355876125
557,11.12,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.023314520064,0,0,0,-0.054641664,-0,-0,-0,0.0266112,0.28,-0.02,0.0366854799359999
558,11.14,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.022227294948,0,0,0,-0.054066609,-0,-0,-0,0.0308826000000001,0.28,-0.02,0.037772705052
559,11.16,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.021152420352,0,0,0,-0.053406864,-0,-0,-0,0.0350784,0.28,-0.02,0.038847579648
560,11.18,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.020091574236,0,0,0,-0.052664049,-0,-0,-0,0.0391877999999999,0.28,-0.02,0.039908425764
561,11.2,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.0190464,0,0,0,-0.05184,-0,-0,-0,0.0432,0.28,-0.02,0.0409535999999999
562,11.22,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.018018502164,0,0,0,-0.050936769,-0,-0,-0,0.0471041999999999,0.28,-0.02,0.041981497836
563,11.24,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.017009442048,0,0,0,-0.0499566240000001,-0,-0,-0,0.0508896000000001,0.28,-0.02,0.0429905579519999
564,11.26,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.016020733452,0,0,0,-0.048902049,-0,-0,-0,0.0545454000000001,0.28,-0.02,0.0439792665479999
565,11.28,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.015053838336,0,0,0,-0.0477757439999999,-0,-0,-0,0.0580608000000001,0.28,-0.02,0.044946161664
566,11.3,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.0141101625,0,0,0,-0.0465806250000001,-0,-0,-0,0.0614250000000001,0.28,-0.02,0.0458898374999999
567,11.32,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.013191051264,0,0,0,-0.0453198239999999,-0,-0,-0,0.0646271999999998,0.28,-0.02,0.046808948736
568,11.34,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.012297785148,0,0,0,-0.043996689,-0,-0,-0,0.0676565999999999,0.28,-0.02,0.0477022148519999
569,11.36,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.011431575552,0,0,0,-0.042614784,-0,-0,-0,0.0705024,0.28,-0.02,0.048568424448
570,11.38,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.010593560436,0,0,0,-0.041177889,-0,-0,-0,0.0731537999999999,0.28,-0.02,0.049406439564
571,11.4,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.0097848,0,0,0,-0.03969,-0,-0,-0,0.0756,0.28,-0.02,0.0502152
572,11.42,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.00900627236399997,0,0,0,-0.0381553289999999,-0,-0,-0,0.0778302000000001,0.28,-0.02,0.050993727636
573,11.44,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.00825886924799998,0,0,0,-0.036578304,-0,-0,-0,0.0798336000000001,0.28,-0.02,0.051741130752
574,11.46,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.00754339165199999,0,0,0,-0.034963569,-0,-0,-0,0.0815993999999999,0.28,-0.02,0.052456608348
575,11.48,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.006860545536,0,0,0,-0.033315984,-0,-0,-0,0.0831168,0.28,-0.02,0.0531394544639999
576,11.5,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.0062109375,0,0,0,-0.031640625,-0,-0,-0,0.084375,0.28,-0.02,0.0537890624999999
577,11.52,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.00559507046399996,0,0,0,-0.029942784,-0,-0,-0,0.0853632,0.28,-0.02,0.054404929536
578,11.54,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.00501333934800001,0,0,0,-0.028227969,-0,-0,-0,0.0860705999999999,0.28,-0.02,0.0549866606519999
579,11.56,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.004466026752,0,0,0,-0.026501904,-0,-0,-0,0.0864864000000001,0.28,-0.02,0.0555339732479999
580,11.58,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.00395329863599998,0,0,0,-0.0247705290000001,-0,-0,-0,0.0865998000000002,0.28,-0.02,0.056046701364
581,11.6,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.00347519999999997,0,0,0,-0.02304,-0,-0,-0,0.0864000000000001,0.28,-0.02,0.0565248
582,11.62,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.00303165056400004,0,0,0,-0.0213166890000001,-0,-0,-0,0.0858762000000002,0.28,-0.02,0.0569683494359999
583,11.64,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.00262244044800006,0,0,0,-0.0196071840000001,-0,-0,-0,0.0850176000000002,0.28,-0.02,0.0573775595519999
584,11.66,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.00224722585200002,0,0,0,-0.0179182890000001,-0,-0,-0,0.0838134000000001,0.28,-0.02,0.0577527741479999
585,11.68,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.00190552473600005,0,0,0,-0.016257024,-0,-0,-0,0.0822527999999998,0.28,-0.02,0.0580944752639999
586,11.7,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.00159671249999997,0,0,0,-0.0146306249999999,-0,-0,-0,0.0803249999999998,0.28,-0.02,0.0584032875
587,11.72,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.00132001766399999,0,0,0,-0.013046544,-0,-0,-0,0.0780192,0.28,-0.02,0.058679982336
588,11.74,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.00107451754799998,0,0,0,-0.011512449,-0,-0,-0,0.0753245999999999,0.28,-0.02,0.058925482452
589,11.76,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.000859133951999949,0,0,0,-0.0100362239999998,-0,-0,-0,0.0722303999999998,0.28,-0.02,0.059140866048
590,11.78,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.000672628836000048,0,0,0,-0.00862596900000007,-0,-0,-0,0.0687257999999999,0.28,-0.02,0.0593273711639999
591,11.8,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.00051360000000001,0,0,0,-0.00728999999999985,-0,-0,-0,0.0647999999999999,0.28,-0.02,0.0594863999999999
592,11.82,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.000380476764,0,0,0,-0.00603684900000012,-0,-0,-0,0.0604422000000003,0.28,-0.02,0.0596195232359999
593,11.84,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.000271515648000022,0,0,0,-0.00487526400000014,-0,-0,-0,0.0556416,0.28,-0.02,0.0597284843519999
594,11.86,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.000184796051999926,0,0,0,-0.00381420899999981,-0,-0,-0,0.0503874,0.28,-0.02,0.059815203948
595,11.88,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0.000118215936000039,0,0,0,-0.00286286400000002,-0,-0,-0,0.0446688000000002,0.28,-0.02,0.0598817840639999
596,11.9,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,6.94875000001038e-05,0,0,0,-0.00203062500000005,-0,-0,-0,0.038475,0.28,-0.02,0.0599305124999998
597,11.92,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,3.61328639999839e-05,0,0,0,-0.00132710400000011,-0,-0,-0,0.0317952000000005,0.28,-0.02,0.059963867136
598,11.94,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,1.5479748000008e-05,0,0,0,-0.000762129000000051,-0,-0,-0,0.0246186000000002,0.28,-0.02,0.0599845202519999
599,11.96,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,4.65715200014677e-06,0,0,0,-0.000345744000000003,-0,-0,-0,0.0169343999999999,0.28,-0.02,0.0599953428479998
600,11.98,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,5.91035999981948e-07,0,0,0,-8.82089999999636e-05,-0,-0,-0,0.00873180000000005,0.28,-0.02,0.059999408964
601,12,6,-0.0713074647852903,1.04713655317671,-2.46500357175615,0,0,0,0,-0,0,0,0,-0,0.28,-0.02,0.0599999999999999
602,12.02,7,-0.0713107507910077,1.04713365229404,-2.46499646126278,0,-0.000490418990252921,-0.000432941410271911,0.00106120356546773,0,-0.0485465263078649,-0.0428568264713609,0.105048433753371,0,0.280001805690679,-0.0200010537599812,0.0599998297330009
603,12.04,7,-0.0713333573334577,1.04711369526023,-2.46494754361495,0,-0.00192224629421041,-0.00169695716937106,0.00415949353851733,0,-0.0941508389001016,-0.0831162695202151,0.203730295764114,0,0.280014228039737,-0.020008303575153,0.0599986584500609
604,12.06,7,-0.0713935281391831,1.04706057653113,-2.46481734173688,0,-0.0042372380893386,-0.0037406296870968,0.00916883778465186,0,-0.13687298295458,-0.120831336971512,0.296175516067792,0,0.280047290712688,-0.0200276028345298,0.0599955416911645
605,12.08,7,-0.0715083540673117,1.04695920831284,-2.46456887320944,0,-0.00737835145666102,-0.00651360152974747,0.0159658027700857,0,-0.17677300364917,-0.1560550366502,0.382514024699969,0,0.280110379938081,-0.0200644433645664,0.0599895970713079
606,12.1,7,-0.0716937971276273,1.04679549935855,-2.46416759829817,0,-0.0112897443807586,-0.0099665754201204,0.0244295535617444,0,-0.213910946161742,-0.188840376381229,0.462875751696209,0,0.280212253725774,-0.020123971366516,0.0599800054023234
607,12.12,7,-0.0719647144986407,1.04655633376544,-2.46358136798128,0,-0.0159167757497697,-0.0140513142375119,0.0344418538272649,0,-0.248346855670166,-0.219240363989547,0.537390627092076,0,0.280361050089589,-0.0202110053726955,0.0599660123966824
608,12.14,7,-0.0723348825456613,1.04622954977155,-2.4627803719776,0,-0.0212060053553901,-0.0187206410177172,0.0458870658349954,0,-0.280140777352311,-0.247308007300104,0.606188580923134,0,0.280564294572059,-0.0203300555577073,0.0599469307646641
609,12.16,7,-0.0728170208388679,1.04580391855262,-2.4617370867746,0,-0.0271051938928728,-0.0239284389530306,0.0586521504539953,0,-0.309352756386048,-0.27309631413785,0.669399543224946,0,0.280828907328429,-0.0204853438081348,0.0599221425364073
610,12.18,7,-0.0734228161713799,1.045269123019,-2.46042622365636,0,-0.0335633029610284,-0.0296296513922454,0.0726266671540353,0,-0.336042837949246,-0.296658292327732,0.727153444033076,0,0.281161209989537,-0.020680824018425,0.0598911014594483
611,12.2,7,-0.0741629465773286,1.04461573661246,-2.45882467673156,0,-0.0405304950622249,-0.0357802818406538,0.0877027740055976,0,-0.360271067219776,-0.318046949694701,0.779580213383089,0,0.281566932489113,-0.0209202021419054,0.0598533353403898
612,12.22,7,-0.0750471053499279,1.04383520210315,-2.45691147096146,0,-0.0479581336023875,-0.042337393960047,0.103775227679875,0,-0.382097489375508,-0.337315294063705,0.826809781310548,0,0.282051220010929,-0.021206955584355,0.0598084482163832
613,12.24,7,-0.0760840250595462,1.04291981038639,-2.45466771018787,0,-0.055798782890999,-0.0492591115687152,0.120741383448773,0,-0.401582149594311,-0.354516333259693,0.868972077851017,0,0.282618640185027,-0.0215443515833901,0.059756122258153
614,12.26,7,-0.077281501571777,1.04186267927957,-2.45207652516119,0,-0.0640062081410995,-0.0565046186414476,0.138501195184906,0,-0.418785093054055,-0.369703075107615,0.906197033040059,0,0.283273190640103,-0.021935464270238,0.0596961193213668
615,12.28,7,-0.07864641806551,1.04065773231902,-2.44912302156834,0,-0.0725353754692866,-0.0640341593095324,0.156957215361603,0,-0.433766364932611,-0.38292852743242,0.93861457691324,0,0.284018307000773,-0.0223831901612858,0.059628282077298
616,12.3,7,-0.0801847690510026,1.03929967755689,-2.44579422806076,0,-0.0813424518957152,-0.0718090378607567,0.176014595052901,0,-0.446586010407848,-0.394245698059056,0.966354639506121,0,0.284856871403627,-0.0228902618751472,0.0595525346669475
617,12.32,7,-0.0819016843879509,1.037783986358,-2.44207904428243,0,-0.0903848053440975,-0.0797916187394065,0.195581083933549,0,-0.457304074657636,-0.403707594812473,0.989547150854268,0,0.285791221594408,-0.0234592599168872,0.0594688828351239
618,12.34,7,-0.0838014533035606,1.03610687219672,-2.43796818889779,0,-0.0996210046417035,-0.0879453265462672,0.21556703027901,0,-0.465980602859846,-0.411367225517621,1.00832204099324,0,0.28682316065983,-0.0240926224144848,0.0593774135124647
619,12.36,7,-0.0858875484106185,1.03426526945383,-2.43345414761979,0,-0.10901081951936,-0.0962346460386226,0.235885380965455,0,-0.472675640192347,-0.417277597999447,1.02280923995861,0,0.287953967441129,-0.0247926527335981,0.0592782938240219
620,12.38,7,-0.0881626497255637,1.03225681221343,-2.42853112123785,0,-0.118515220611452,-0.104625122130256,0.256451681469768,0,-0.477449231833009,-0.421491720082902,1.03313867778594,0,0.28918440767183,-0.0255615249352066,0.0591717695128931
621,12.4,7,-0.0906286686865583,1.03007981305975,-2.42319497364583,0,-0.128096379455921,-0.113083359891449,0.277184075869543,0,-0.480361422959702,-0.424062599592934,1.03944028451079,0,0.290514745879093,-0.0264012870767484,0.0590581627764615
622,12.42,7,-0.0932867721715589,1.02773324187406,-2.41744317987004,0,-0.137717668494266,-0.121577024548983,0.298003306843086,0,-0.481472258750296,-0.425043244354493,1.04184399016872,0,0.291944758085776,-0.0273138623909286,0.0589378695211601
623,12.44,7,-0.0961374065163877,1.02521670463152,-2.41127477409722,0,-0.147343661071544,-0.130074841486139,0.318832715669416,0,-0.480841784382662,-0.424486662192527,1.0404797247953,0,0.293473745348613,-0.0283010484074427,0.0588113560493172
624,12.46,7,-0.0991803215328036,1.02253042219807,-2.40469029770252,0,-0.15694013143637,-0.138546596242694,0.33959824222826,0,-0.478530045034668,-0.422445860931986,1.03547741842609,0,0.29510054816635,-0.0293645141114361,0.0586791551986098
625,12.48,7,-0.102414594526573,1.0196752091273,-2.39769174727747,0,-0.166474054740914,-0.146963134514927,0.360228425000058,0,-0.474597085884185,-0.418973848397819,1.02696700109666,0,0.296823561789719,-0.0305057952585753,0.0585418619609625
626,12.5,7,-0.105838654315542,1.01665245245727,-2.39028252265802,0,-0.175913607040907,-0.155296362155616,0.380654401065962,0,-0.469102952109084,-0.414123632414975,1.01507840284256,0,0.298640752462692,-0.0317262879901472,0.0584001286134207
627,12.52,7,-0.109450305247707,1.01346409050748,-2.38246737495246,0,-0.185228165295633,-0.163519245174035,0.400809906107833,0,-0.462107688887233,-0.407948220808403,0.999941553699376,0,0.300549674621054,-0.033027240912589,0.058254659398602
628,12.54,7,-0.113246751219284,1.01011259167561,-2.37425235456945,0,-0.194388307367937,-0.17160580973596,0.420631274408246,0,-0.453671341396504,-0.400500621403052,0.981686383702656,0,0.30254748906988,-0.0344097458242741,0.0581062047968288
629,12.56,7,-0.117224619692783,1.00660093323452,-2.36564475924599,0,-0.203365812024219,-0.179531142163665,0.440057438850486,0,-0.443853954814765,-0.391833842023871,0.960442822887966,0,0.304630982155789,-0.0358747272882035,0.0579555554359587
630,12.58,7,-0.121379985715078,1.00293258012903,-2.35665308207539,0,-0.21213365893444,-0.187271388935922,0.459029930918549,0,-0.432715574319887,-0.38200089049581,0.936340801290872,0,0.306796585942773,-0.0374229312624553,0.0578035356882992
631,12.6,7,-0.125708395935477,0.999111463772811,-2.34728695953531,0,-0.220666028672113,-0.194803756688004,0.477492880697142,0,-0.420316245089739,-0.371054774643818,0.909510248946938,0,0.309040399391947,-0.0390549130107943,0.0576509970068001
632,12.62,7,-0.130204892623792,0.995141960845287,-2.33755711951567,0,-0.228938302714313,-0.202106512211682,0.495393016871685,0,-0.406716012302193,-0.359048502292843,0.880081095891726,0,0.311358210535696,-0.0407710245237137,0.0574988110550008
633,12.64,7,-0.134864037688416,0.991028872088468,-2.32747532934669,0,-0.236927063441671,-0.209158982455224,0.512679666728306,0,-0.391974921135117,-0.346035081267834,0.848183272160801,0,0.313745519625565,-0.0425714016853519,0.0573478626869471
634,12.66,7,-0.139679936694387,0.986777401103837,-2.31705434382688,0,-0.244610094138374,-0.215941554523401,0.529304756153849,0,-0.376153016766382,-0.332067519393742,0.813946707789727,0,0.316197563220875,-0.0444559514241859,0.0571990428345204
635,12.68,7,-0.144646262881464,0.982393133149216,-2.30630785325096,0,-0.251966378992167,-0.22243567567748,0.545222809635865,0,-0.359310344373857,-0.317198824495515,0.777501332814068,0,0.318709339171701,-0.0464243390851505,0.0570532413603141
636,12.7,7,-0.149756281182196,0.977882013935637,-2.29525043143794,0,-0.258976103094355,-0.228623853335227,0.560390950262618,0,-0.341506949135413,-0.301482004398102,0.738977077269387,0,0.321275632435643,-0.0484759762578791,0.0569113399343887
637,12.72,7,-0.155002872239993,0.973250328424211,-2.28389748375903,0,-0.265620652439797,-0.234489655070909,0.574768899723084,0,-0.32280287622892,-0.284970066926452,0.698503871191248,0,0.323891041653155,-0.0506100092901559,0.0567742049929148
638,12.74,7,-0.160378556427198,0.968504679623,-2.27226519516566,0,-0.271882613926911,-0.24001770861529,0.588318978306949,0,-0.303258170832247,-0.267716019905514,0.656211644615215,0,0.326550006391122,-0.0528253087074529,0.0566426808358936
639,12.76,7,-0.165875517863159,0.963651967383884,-2.26037047821746,0,-0.277745775357671,-0.245193701855634,0.60100610490461,0,-0.282932878123265,-0.249772871160238,0.612230327576853,0,0.329246834949456,-0.0551204597487012,0.0565175829198489
640,12.78,7,-0.171485628432299,0.958699367199433,-2.24823092111025,0,-0.283195125437612,-0.250004382835704,0.612797797007178,0,-0.261887043279842,-0.231193628515573,0.566689850111724,0,0.331975732610811,-0.0574937542153128,0.0563996913995965
641,12.8,7,-0.177200471802185,0.953654308999779,-2.235864735704,0,-0.288216853775821,-0.254437559755761,0.623664170706472,0,-0.240180711479851,-0.212031299796467,0.519720142255392,0,0.334730830199561,-0.0599431838150849,0.0562897449709621
642,12.82,7,-0.183011367441603,0.948524455949482,-2.22329070555086,0,-0.292798350884948,-0.258482100972566,0.633577940695023,0,-0.21787392790116,-0.19233889282787,0.471451134043423,0,0.337506212803231,-0.0624664351651507,0.0561884350636391
643,12.84,7,-0.188909394638629,0.9433176832444,-2.21052813392312,0,-0.296928208181195,-0.262127934999378,0.642514420266074,0,-0.195026737721639,-0.172169415434732,0.42201275551138,0,0.340295948497893,-0.0650608865988009,0.0560964004302825
644,12.86,7,-0.194885416518696,0.938042056908565,-2.19759679184117,0,-0.300596217984327,-0.265366050505958,0.650451521313581,0,-0.171699186119159,-0.151575875442,0.371534936694825,0,0.343094116909026,-0.0677236069000327,0.0560142221744436
645,12.88,7,-0.20093010406267,0.932705812591045,-2.18451686610156,0,-0.303793373517661,-0.268188496318561,0.657369754332207,0,-0.147951318271588,-0.130611280674624,0.320147607629322,0,0.345894837431184,-0.0704513560673427,0.0559424192561131
646,12.9,7,-0.207033960124916,0.927317334362821,-2.17130890730491,0,-0.306511868908075,-0.270588381419945,0.663252228417331,0,-0.123843179356798,-0.109328638957553,0.267980698350437,0,0.348692296923846,-0.0732405881848828,0.0558814445094616
647,12.92,7,-0.213187343451375,0.921885133513651,-2.15799377788392,0,-0.308745099186004,-0.272559874949365,0.66808465126504,0,-0.0994348145526584,-0.0877809581157375,0.215164138893733,0,0.351480776697182,-0.0760874564549384,0.0558316812029168
648,12.94,7,-0.219380492697632,0.916417827348945,-2.14459260013138,0,-0.310487660285439,-0.274098206202576,0.671855329172132,0,-0.0747862690370385,-0.0660212459741249,0.161827859294773,0,0.354254678600373,-0.0789878204211182,0.0557934401670187
649,12.96,7,-0.225603550446986,0.910924117986631,-2.13112670422812,0,-0.311735349043928,-0.275199664631831,0.67455516703612,0,-0.0499575879878085,-0.0441025103576647,0.108101789589121,0,0.357008550026717,-0.0819372553870027,0.0557669575105947
650,12.98,7,-0.231846587228523,0.90541277115403,-2.11761757627103,0,-0.312485163202579,-0.275861599845883,0.676177668355223,0,-0.0250088165828396,-0.0220777590913073,0.0541158598123431,0,0.359737107654034,-0.0849310640106417,0.0557523929407559
